"Origin","Date","Price","Units"
"eu_bananas",1999-12-10,0.3,"£/kg"
"windward_isles",1999-12-10,0.26,"£/kg"
"guatemala",1999-12-10,0.44,"£/kg"
"brazil",1999-12-10,0.52,"£/kg"
"dollar_bananas",1999-12-03,0.51,"£/kg"
"acp_bananas",1999-12-03,0.5,"£/kg"
"eu_bananas",1999-12-03,0.49,"£/kg"
"windward_isles",1999-12-03,0.51,"£/kg"
"brazil",1999-12-03,0.5,"£/kg"
"dollar_bananas",1999-11-26,0.53,"£/kg"
"acp_bananas",1999-11-26,0.47,"£/kg"
"eu_bananas",1999-11-26,0.39,"£/kg"
"windward_isles",1999-11-26,0.36,"£/kg"
"dollar_bananas",1999-11-19,0.47,"£/kg"
"acp_bananas",1999-11-19,0.4,"£/kg"
"eu_bananas",1999-11-19,0.39,"£/kg"
"surinam",1999-11-19,0.39,"£/kg"
"windward_isles",1999-11-19,0.36,"£/kg"
"dollar_bananas",1999-11-12,0.45,"£/kg"
"acp_bananas",1999-11-12,0.4,"£/kg"
"eu_bananas",1999-11-12,0.39,"£/kg"
"surinam",1999-11-12,0.39,"£/kg"
"windward_isles",1999-11-12,0.43,"£/kg"
"dollar_bananas",1999-11-05,0.44,"£/kg"
"acp_bananas",1999-11-05,0.41,"£/kg"
"eu_bananas",1999-11-05,0.42,"£/kg"
"surinam",1999-11-05,0.4,"£/kg"
"windward_isles",1999-11-05,0.32,"£/kg"
"guadeloupe",1999-11-05,0.37,"£/kg"
"dollar_bananas",1999-10-29,0.45,"£/kg"
"acp_bananas",1999-10-29,0.41,"£/kg"
"eu_bananas",1999-10-29,0.33,"£/kg"
"windward_isles",1999-10-29,0.35,"£/kg"
"guatemala",1999-10-29,0.6,"£/kg"
"dollar_bananas",1999-10-22,0.41,"£/kg"
"acp_bananas",1999-10-22,0.4,"£/kg"
"eu_bananas",1999-10-22,0.32,"£/kg"
"windward_isles",1999-10-22,0.26,"£/kg"
"guatemala",1999-10-22,0.48,"£/kg"
"dollar_bananas",1999-10-15,0.44,"£/kg"
"acp_bananas",1999-10-15,0.38,"£/kg"
"eu_bananas",1999-10-15,0.35,"£/kg"
"surinam",1999-10-15,0.4,"£/kg"
"windward_isles",1999-10-15,0.33,"£/kg"
"guatemala",1999-10-15,0.45,"£/kg"
"dollar_bananas",1999-10-08,0.43,"£/kg"
"acp_bananas",1999-10-08,0.36,"£/kg"
"eu_bananas",1999-10-08,0.39,"£/kg"
"windward_isles",1999-10-08,0.27,"£/kg"
"guatemala",1999-10-08,0.4,"£/kg"
"guadeloupe",1999-10-08,0.35,"£/kg"
"venezuela",1999-10-08,0.48,"£/kg"
"dollar_bananas",1999-10-01,0.45,"£/kg"
"acp_bananas",1999-10-01,0.4,"£/kg"
"eu_bananas",1999-10-01,0.44,"£/kg"
"windward_isles",1999-10-01,0.37,"£/kg"
"guatemala",1999-10-01,0.44,"£/kg"
"venezuela",1999-10-01,0.48,"£/kg"
"dollar_bananas",1999-09-24,0.48,"£/kg"
"acp_bananas",1999-09-24,0.43,"£/kg"
"eu_bananas",1999-09-24,0.4,"£/kg"
"windward_isles",1999-09-24,0.41,"£/kg"
"guatemala",1999-09-24,0.46,"£/kg"
"dollar_bananas",1999-09-17,0.5,"£/kg"
"acp_bananas",1999-09-17,0.48,"£/kg"
"eu_bananas",1999-09-17,0.49,"£/kg"
"surinam",1999-09-17,0.47,"£/kg"
"windward_isles",1999-09-17,0.47,"£/kg"
"nicaragua",1999-09-17,0.49,"£/kg"
"dollar_bananas",1999-09-10,0.56,"£/kg"
"acp_bananas",1999-09-10,0.55,"£/kg"
"eu_bananas",1999-09-10,0.52,"£/kg"
"surinam",1999-09-10,0.55,"£/kg"
"windward_isles",1999-09-10,0.55,"£/kg"
"guatemala",1999-09-10,0.55,"£/kg"
"guadeloupe",1999-09-10,0.49,"£/kg"
"dollar_bananas",1999-09-03,0.53,"£/kg"
"acp_bananas",1999-09-03,0.5,"£/kg"
"eu_bananas",1999-09-03,0.49,"£/kg"
"windward_isles",1999-09-03,0.49,"£/kg"
"guatemala",1999-09-03,0.54,"£/kg"
"guadeloupe",1999-09-03,0.49,"£/kg"
"dollar_bananas",1999-08-27,0.51,"£/kg"
"acp_bananas",1999-08-27,0.5,"£/kg"
"eu_bananas",1999-08-27,0.46,"£/kg"
"surinam",1999-08-27,0.5,"£/kg"
"windward_isles",1999-08-27,0.49,"£/kg"
"guatemala",1999-08-27,0.5,"£/kg"
"nicaragua",1999-08-27,0.49,"£/kg"
"guadeloupe",1999-08-27,0.46,"£/kg"
"dollar_bananas",1999-08-20,0.53,"£/kg"
"acp_bananas",1999-08-20,0.47,"£/kg"
"eu_bananas",1999-08-20,0.46,"£/kg"
"surinam",1999-08-20,0.47,"£/kg"
"windward_isles",1999-08-20,0.47,"£/kg"
"guatemala",1999-08-20,0.47,"£/kg"
"nicaragua",1999-08-20,0.47,"£/kg"
"guadeloupe",1999-08-20,0.46,"£/kg"
"dollar_bananas",1999-08-13,0.43,"£/kg"
"acp_bananas",1999-08-13,0.47,"£/kg"
"eu_bananas",1999-08-13,0.48,"£/kg"
"windward_isles",1999-08-13,0.49,"£/kg"
"guatemala",1999-08-13,0.49,"£/kg"
"guadeloupe",1999-08-13,0.46,"£/kg"
"dollar_bananas",1999-08-06,0.49,"£/kg"
"acp_bananas",1999-08-06,0.5,"£/kg"
"eu_bananas",1999-08-06,0.44,"£/kg"
"surinam",1999-08-06,0.52,"£/kg"
"guatemala",1999-08-06,0.5,"£/kg"
"guadeloupe",1999-08-06,0.44,"£/kg"
"dollar_bananas",1999-07-30,0.48,"£/kg"
"acp_bananas",1999-07-30,0.47,"£/kg"
"eu_bananas",1999-07-30,0.47,"£/kg"
"surinam",1999-07-30,0.47,"£/kg"
"windward_isles",1999-07-30,0.44,"£/kg"
"guatemala",1999-07-30,0.45,"£/kg"
"guadeloupe",1999-07-30,0.47,"£/kg"
"dollar_bananas",1999-07-23,0.51,"£/kg"
"acp_bananas",1999-07-23,0.48,"£/kg"
"eu_bananas",1999-07-23,0.43,"£/kg"
"surinam",1999-07-23,0.47,"£/kg"
"windward_isles",1999-07-23,0.49,"£/kg"
"guatemala",1999-07-23,0.4,"£/kg"
"guadeloupe",1999-07-23,0.47,"£/kg"
"dollar_bananas",1999-07-16,0.45,"£/kg"
"acp_bananas",1999-07-16,0.45,"£/kg"
"eu_bananas",1999-07-16,0.4,"£/kg"
"surinam",1999-07-16,0.48,"£/kg"
"windward_isles",1999-07-16,0.45,"£/kg"
"guatemala",1999-07-16,0.42,"£/kg"
"dollar_bananas",1999-07-09,0.45,"£/kg"
"acp_bananas",1999-07-09,0.45,"£/kg"
"eu_bananas",1999-07-09,0.41,"£/kg"
"surinam",1999-07-09,0.46,"£/kg"
"windward_isles",1999-07-09,0.44,"£/kg"
"guatemala",1999-07-09,0.44,"£/kg"
"dollar_bananas",1999-07-02,0.52,"£/kg"
"acp_bananas",1999-07-02,0.47,"£/kg"
"eu_bananas",1999-07-02,0.41,"£/kg"
"surinam",1999-07-02,0.54,"£/kg"
"guatemala",1999-07-02,0.52,"£/kg"
"dollar_bananas",1999-06-25,0.51,"£/kg"
"acp_bananas",1999-06-25,0.5,"£/kg"
"eu_bananas",1999-06-25,0.53,"£/kg"
"surinam",1999-06-25,0.51,"£/kg"
"windward_isles",1999-06-25,0.51,"£/kg"
"guatemala",1999-06-25,0.51,"£/kg"
"guadeloupe",1999-06-25,0.55,"£/kg"
"dollar_bananas",1999-06-18,0.56,"£/kg"
"acp_bananas",1999-06-18,0.53,"£/kg"
"eu_bananas",1999-06-18,0.54,"£/kg"
"surinam",1999-06-18,0.54,"£/kg"
"windward_isles",1999-06-18,0.54,"£/kg"
"guatemala",1999-06-18,0.56,"£/kg"
"dollar_bananas",1999-06-11,0.55,"£/kg"
"acp_bananas",1999-06-11,0.51,"£/kg"
"eu_bananas",1999-06-11,0.61,"£/kg"
"windward_isles",1999-06-11,0.51,"£/kg"
"guatemala",1999-06-11,0.51,"£/kg"
"guadeloupe",1999-06-11,0.61,"£/kg"
"dollar_bananas",1999-06-04,0.63,"£/kg"
"acp_bananas",1999-06-04,0.61,"£/kg"
"eu_bananas",1999-06-04,0.63,"£/kg"
"windward_isles",1999-06-04,0.59,"£/kg"
"dollar_bananas",1999-05-28,0.62,"£/kg"
"acp_bananas",1999-05-28,0.6,"£/kg"
"eu_bananas",1999-05-28,0.61,"£/kg"
"windward_isles",1999-05-28,0.6,"£/kg"
"guadeloupe",1999-05-28,0.47,"£/kg"
"dollar_bananas",1999-05-21,0.63,"£/kg"
"acp_bananas",1999-05-21,0.63,"£/kg"
"eu_bananas",1999-05-21,0.71,"£/kg"
"windward_isles",1999-05-21,0.62,"£/kg"
"guatemala",1999-05-21,0.47,"£/kg"
"dollar_bananas",1999-05-14,0.52,"£/kg"
"acp_bananas",1999-05-14,0.51,"£/kg"
"eu_bananas",1999-05-14,0.57,"£/kg"
"surinam",1999-05-14,0.56,"£/kg"
"windward_isles",1999-05-14,0.36,"£/kg"
"guatemala",1999-05-14,0.59,"£/kg"
"dollar_bananas",1999-05-07,0.49,"£/kg"
"acp_bananas",1999-05-07,0.5,"£/kg"
"surinam",1999-05-07,0.52,"£/kg"
"windward_isles",1999-05-07,0.36,"£/kg"
"dollar_bananas",1999-04-30,0.46,"£/kg"
"acp_bananas",1999-04-30,0.48,"£/kg"
"surinam",1999-04-30,0.52,"£/kg"
"windward_isles",1999-04-30,0.36,"£/kg"
"dollar_bananas",1999-04-23,0.51,"£/kg"
"acp_bananas",1999-04-23,0.47,"£/kg"
"eu_bananas",1999-04-23,0.53,"£/kg"
"windward_isles",1999-04-23,0.44,"£/kg"
"guatemala",1999-04-23,0.51,"£/kg"
"dollar_bananas",1999-04-16,0.55,"£/kg"
"acp_bananas",1999-04-16,0.46,"£/kg"
"eu_bananas",1999-04-16,0.55,"£/kg"
"surinam",1999-04-16,0.55,"£/kg"
"windward_isles",1999-04-16,0.43,"£/kg"
"guatemala",1999-04-16,0.62,"£/kg"
"dollar_bananas",1999-04-09,0.63,"£/kg"
"acp_bananas",1999-04-09,0.6,"£/kg"
"eu_bananas",1999-04-09,0.62,"£/kg"
"windward_isles",1999-04-09,0.62,"£/kg"
"guatemala",1999-04-09,0.65,"£/kg"
"venezuela",1999-04-09,0.65,"£/kg"
"dollar_bananas",1999-04-02,0.68,"£/kg"
"acp_bananas",1999-04-02,0.65,"£/kg"
"eu_bananas",1999-04-02,0.67,"£/kg"
"windward_isles",1999-04-02,0.63,"£/kg"
"guatemala",1999-04-02,0.66,"£/kg"
"nicaragua",1999-04-02,0.69,"£/kg"
"dollar_bananas",1999-03-19,0.86,"£/kg"
"acp_bananas",1999-03-19,0.8,"£/kg"
"eu_bananas",1999-03-19,0.83,"£/kg"
"surinam",1999-03-19,0.84,"£/kg"
"windward_isles",1999-03-19,0.79,"£/kg"
"guatemala",1999-03-19,0.77,"£/kg"
"dollar_bananas",1999-03-12,0.83,"£/kg"
"acp_bananas",1999-03-12,0.82,"£/kg"
"eu_bananas",1999-03-12,0.83,"£/kg"
"surinam",1999-03-12,0.84,"£/kg"
"windward_isles",1999-03-12,0.79,"£/kg"
"guatemala",1999-03-12,0.77,"£/kg"
"dollar_bananas",1999-03-05,0.79,"£/kg"
"acp_bananas",1999-03-05,0.77,"£/kg"
"eu_bananas",1999-03-05,0.84,"£/kg"
"windward_isles",1999-03-05,0.74,"£/kg"
"guatemala",1999-03-05,0.82,"£/kg"
"dollar_bananas",1999-02-26,0.77,"£/kg"
"acp_bananas",1999-02-26,0.75,"£/kg"
"eu_bananas",1999-02-26,0.77,"£/kg"
"surinam",1999-02-26,0.71,"£/kg"
"windward_isles",1999-02-26,0.7,"£/kg"
"dollar_bananas",1999-02-19,0.67,"£/kg"
"acp_bananas",1999-02-19,0.68,"£/kg"
"eu_bananas",1999-02-19,0.65,"£/kg"
"windward_isles",1999-02-19,0.6,"£/kg"
"dollar_bananas",1999-02-12,0.68,"£/kg"
"acp_bananas",1999-02-12,0.67,"£/kg"
"eu_bananas",1999-02-12,0.66,"£/kg"
"windward_isles",1999-02-12,0.71,"£/kg"
"dollar_bananas",1999-02-05,0.77,"£/kg"
"acp_bananas",1999-02-05,0.75,"£/kg"
"eu_bananas",1999-02-05,0.77,"£/kg"
"windward_isles",1999-02-05,0.84,"£/kg"
"venezuela",1999-02-05,0.82,"£/kg"
"dollar_bananas",1999-01-29,0.79,"£/kg"
"acp_bananas",1999-01-29,0.76,"£/kg"
"eu_bananas",1999-01-29,0.8,"£/kg"
"windward_isles",1999-01-29,0.84,"£/kg"
"dollar_bananas",1999-01-22,0.94,"£/kg"
"acp_bananas",1999-01-22,0.9,"£/kg"
"windward_isles",1999-01-22,0.88,"£/kg"
"dollar_bananas",1999-01-15,0.9,"£/kg"
"acp_bananas",1999-01-15,0.89,"£/kg"
"windward_isles",1999-01-15,0.88,"£/kg"
"dollar_bananas",1999-01-08,0.97,"£/kg"
"acp_bananas",1999-01-08,0.96,"£/kg"
"windward_isles",1999-01-08,0.71,"£/kg"
"dollar_bananas",1999-01-01,0.94,"£/kg"
"acp_bananas",1999-01-01,0.57,"£/kg"
"windward_isles",1999-01-01,0.61,"£/kg"
"dollar_bananas",1998-12-25,0.29,"£/kg"
"acp_bananas",1998-12-25,0.31,"£/kg"
"surinam",1998-12-25,0.29,"£/kg"
"dollar_bananas",1998-12-18,0.34,"£/kg"
"acp_bananas",1998-12-18,0.36,"£/kg"
"eu_bananas",1998-12-18,0.36,"£/kg"
"surinam",1998-12-18,0.35,"£/kg"
"windward_isles",1998-12-18,0.38,"£/kg"
"guatemala",1998-12-18,0.32,"£/kg"
"guadeloupe",1998-12-18,0.32,"£/kg"
"dollar_bananas",1998-12-11,0.39,"£/kg"
"acp_bananas",1998-12-11,0.4,"£/kg"
"eu_bananas",1998-12-11,0.4,"£/kg"
"windward_isles",1998-12-11,0.36,"£/kg"
"nicaragua",1998-12-11,0.39,"£/kg"
"dollar_bananas",1998-12-04,0.36,"£/kg"
"acp_bananas",1998-12-04,0.36,"£/kg"
"eu_bananas",1998-12-04,0.35,"£/kg"
"windward_isles",1998-12-04,0.39,"£/kg"
"nicaragua",1998-12-04,0.39,"£/kg"
"dollar_bananas",1998-11-27,0.41,"£/kg"
"acp_bananas",1998-11-27,0.41,"£/kg"
"eu_bananas",1998-11-27,0.37,"£/kg"
"windward_isles",1998-11-27,0.46,"£/kg"
"guatemala",1998-11-27,0.38,"£/kg"
"guadeloupe",1998-11-27,0.38,"£/kg"
"dollar_bananas",1998-11-20,0.41,"£/kg"
"acp_bananas",1998-11-20,0.46,"£/kg"
"eu_bananas",1998-11-20,0.51,"£/kg"
"surinam",1998-11-20,0.49,"£/kg"
"windward_isles",1998-11-20,0.49,"£/kg"
"guatemala",1998-11-20,0.38,"£/kg"
"guadeloupe",1998-11-20,0.55,"£/kg"
"dollar_bananas",1998-11-13,0.52,"£/kg"
"acp_bananas",1998-11-13,0.49,"£/kg"
"eu_bananas",1998-11-13,0.47,"£/kg"
"windward_isles",1998-11-13,0.55,"£/kg"
"guatemala",1998-11-13,0.46,"£/kg"
"guadeloupe",1998-11-13,0.55,"£/kg"
"dollar_bananas",1998-11-06,0.29,"£/kg"
"acp_bananas",1998-11-06,0.28,"£/kg"
"eu_bananas",1998-11-06,0.3,"£/kg"
"surinam",1998-11-06,0.35,"£/kg"
"windward_isles",1998-11-06,0.3,"£/kg"
"guatemala",1998-11-06,0.33,"£/kg"
"dollar_bananas",1998-10-30,0.32,"£/kg"
"acp_bananas",1998-10-30,0.35,"£/kg"
"eu_bananas",1998-10-30,0.38,"£/kg"
"surinam",1998-10-30,0.32,"£/kg"
"windward_isles",1998-10-30,0.29,"£/kg"
"guatemala",1998-10-30,0.33,"£/kg"
"dollar_bananas",1998-10-23,0.45,"£/kg"
"acp_bananas",1998-10-23,0.46,"£/kg"
"eu_bananas",1998-10-23,0.48,"£/kg"
"surinam",1998-10-23,0.41,"£/kg"
"windward_isles",1998-10-23,0.44,"£/kg"
"dollar_bananas",1998-10-16,0.5,"£/kg"
"acp_bananas",1998-10-16,0.51,"£/kg"
"eu_bananas",1998-10-16,0.49,"£/kg"
"surinam",1998-10-16,0.59,"£/kg"
"windward_isles",1998-10-16,0.39,"£/kg"
"guatemala",1998-10-16,0.48,"£/kg"
"guadeloupe",1998-10-16,0.48,"£/kg"
"dollar_bananas",1998-10-09,0.51,"£/kg"
"acp_bananas",1998-10-09,0.54,"£/kg"
"eu_bananas",1998-10-09,0.55,"£/kg"
"surinam",1998-10-09,0.57,"£/kg"
"windward_isles",1998-10-09,0.46,"£/kg"
"dollar_bananas",1998-10-02,0.6,"£/kg"
"acp_bananas",1998-10-02,0.6,"£/kg"
"eu_bananas",1998-10-02,0.6,"£/kg"
"surinam",1998-10-02,0.59,"£/kg"
"windward_isles",1998-10-02,0.6,"£/kg"
"guadeloupe",1998-10-02,0.6,"£/kg"
"dollar_bananas",1998-09-25,0.58,"£/kg"
"acp_bananas",1998-09-25,0.53,"£/kg"
"eu_bananas",1998-09-25,0.6,"£/kg"
"surinam",1998-09-25,0.51,"£/kg"
"guatemala",1998-09-25,0.6,"£/kg"
"dollar_bananas",1998-09-18,0.63,"£/kg"
"acp_bananas",1998-09-18,0.64,"£/kg"
"eu_bananas",1998-09-18,0.63,"£/kg"
"surinam",1998-09-18,0.65,"£/kg"
"windward_isles",1998-09-18,0.62,"£/kg"
"guadeloupe",1998-09-18,0.63,"£/kg"
"dollar_bananas",1998-09-11,0.59,"£/kg"
"acp_bananas",1998-09-11,0.56,"£/kg"
"eu_bananas",1998-09-11,0.63,"£/kg"
"guatemala",1998-09-11,0.48,"£/kg"
"guadeloupe",1998-09-11,0.63,"£/kg"
"dollar_bananas",1998-09-04,0.64,"£/kg"
"acp_bananas",1998-09-04,0.62,"£/kg"
"eu_bananas",1998-09-04,0.62,"£/kg"
"dollar_bananas",1998-08-28,0.62,"£/kg"
"acp_bananas",1998-08-28,0.61,"£/kg"
"eu_bananas",1998-08-28,0.61,"£/kg"
"guatemala",1998-08-28,0.6,"£/kg"
"guadeloupe",1998-08-28,0.65,"£/kg"
"dollar_bananas",1998-08-21,0.64,"£/kg"
"acp_bananas",1998-08-21,0.65,"£/kg"
"eu_bananas",1998-08-21,0.66,"£/kg"
"windward_isles",1998-08-21,0.6,"£/kg"
"guatemala",1998-08-21,0.6,"£/kg"
"guadeloupe",1998-08-21,0.65,"£/kg"
"dollar_bananas",1998-08-14,0.64,"£/kg"
"acp_bananas",1998-08-14,0.65,"£/kg"
"eu_bananas",1998-08-14,0.67,"£/kg"
"windward_isles",1998-08-14,0.6,"£/kg"
"guatemala",1998-08-14,0.6,"£/kg"
"guadeloupe",1998-08-14,0.65,"£/kg"
"dollar_bananas",1998-08-07,0.65,"£/kg"
"acp_bananas",1998-08-07,0.66,"£/kg"
"eu_bananas",1998-08-07,0.63,"£/kg"
"windward_isles",1998-08-07,0.66,"£/kg"
"guatemala",1998-08-07,0.6,"£/kg"
"guadeloupe",1998-08-07,0.6,"£/kg"
"dollar_bananas",1998-07-31,0.66,"£/kg"
"acp_bananas",1998-07-31,0.62,"£/kg"
"eu_bananas",1998-07-31,0.6,"£/kg"
"windward_isles",1998-07-31,0.6,"£/kg"
"guatemala",1998-07-31,0.6,"£/kg"
"guadeloupe",1998-07-31,0.6,"£/kg"
"dollar_bananas",1998-07-24,0.68,"£/kg"
"acp_bananas",1998-07-24,0.63,"£/kg"
"eu_bananas",1998-07-24,0.64,"£/kg"
"windward_isles",1998-07-24,0.6,"£/kg"
"guadeloupe",1998-07-24,0.67,"£/kg"
"dollar_bananas",1998-07-17,0.62,"£/kg"
"acp_bananas",1998-07-17,0.67,"£/kg"
"eu_bananas",1998-07-17,0.64,"£/kg"
"windward_isles",1998-07-17,0.64,"£/kg"
"guadeloupe",1998-07-17,0.66,"£/kg"
"dollar_bananas",1998-07-10,0.71,"£/kg"
"acp_bananas",1998-07-10,0.66,"£/kg"
"eu_bananas",1998-07-10,0.65,"£/kg"
"surinam",1998-07-10,0.76,"£/kg"
"windward_isles",1998-07-10,0.63,"£/kg"
"guatemala",1998-07-10,0.66,"£/kg"
"guadeloupe",1998-07-10,0.68,"£/kg"
"dollar_bananas",1998-07-03,0.65,"£/kg"
"acp_bananas",1998-07-03,0.66,"£/kg"
"eu_bananas",1998-07-03,0.64,"£/kg"
"windward_isles",1998-07-03,0.64,"£/kg"
"guadeloupe",1998-07-03,0.67,"£/kg"
"dollar_bananas",1998-06-26,0.7,"£/kg"
"acp_bananas",1998-06-26,0.67,"£/kg"
"eu_bananas",1998-06-26,0.71,"£/kg"
"windward_isles",1998-06-26,0.58,"£/kg"
"guatemala",1998-06-26,0.7,"£/kg"
"guadeloupe",1998-06-26,0.69,"£/kg"
"dollar_bananas",1998-06-19,0.71,"£/kg"
"acp_bananas",1998-06-19,0.69,"£/kg"
"eu_bananas",1998-06-19,0.76,"£/kg"
"windward_isles",1998-06-19,0.65,"£/kg"
"guatemala",1998-06-19,0.7,"£/kg"
"guadeloupe",1998-06-19,0.77,"£/kg"
"dollar_bananas",1998-06-12,0.68,"£/kg"
"acp_bananas",1998-06-12,0.66,"£/kg"
"eu_bananas",1998-06-12,0.64,"£/kg"
"surinam",1998-06-12,0.66,"£/kg"
"windward_isles",1998-06-12,0.53,"£/kg"
"guatemala",1998-06-12,0.66,"£/kg"
"guadeloupe",1998-06-12,0.66,"£/kg"
"dollar_bananas",1998-06-05,0.64,"£/kg"
"acp_bananas",1998-06-05,0.61,"£/kg"
"eu_bananas",1998-06-05,0.55,"£/kg"
"windward_isles",1998-06-05,0.51,"£/kg"
"guatemala",1998-06-05,0.61,"£/kg"
"guadeloupe",1998-06-05,0.6,"£/kg"
"dollar_bananas",1998-05-29,0.77,"£/kg"
"acp_bananas",1998-05-29,0.75,"£/kg"
"eu_bananas",1998-05-29,0.73,"£/kg"
"surinam",1998-05-29,0.76,"£/kg"
"windward_isles",1998-05-29,0.73,"£/kg"
"guatemala",1998-05-29,0.75,"£/kg"
"guadeloupe",1998-05-29,0.74,"£/kg"
"dollar_bananas",1998-05-22,0.82,"£/kg"
"acp_bananas",1998-05-22,0.76,"£/kg"
"eu_bananas",1998-05-22,0.8,"£/kg"
"surinam",1998-05-22,0.74,"£/kg"
"windward_isles",1998-05-22,0.73,"£/kg"
"guatemala",1998-05-22,0.83,"£/kg"
"guadeloupe",1998-05-22,0.81,"£/kg"
"dollar_bananas",1998-05-15,0.79,"£/kg"
"acp_bananas",1998-05-15,0.77,"£/kg"
"eu_bananas",1998-05-15,0.76,"£/kg"
"surinam",1998-05-15,0.77,"£/kg"
"windward_isles",1998-05-15,0.77,"£/kg"
"guadeloupe",1998-05-15,0.77,"£/kg"
"dollar_bananas",1998-05-08,0.72,"£/kg"
"acp_bananas",1998-05-08,0.68,"£/kg"
"eu_bananas",1998-05-08,0.74,"£/kg"
"surinam",1998-05-08,0.68,"£/kg"
"windward_isles",1998-05-08,0.65,"£/kg"
"dollar_bananas",1998-05-01,0.65,"£/kg"
"acp_bananas",1998-05-01,0.62,"£/kg"
"eu_bananas",1998-05-01,0.58,"£/kg"
"surinam",1998-05-01,0.65,"£/kg"
"windward_isles",1998-05-01,0.56,"£/kg"
"guadeloupe",1998-05-01,0.55,"£/kg"
"dollar_bananas",1998-04-24,0.59,"£/kg"
"acp_bananas",1998-04-24,0.58,"£/kg"
"eu_bananas",1998-04-24,0.58,"£/kg"
"windward_isles",1998-04-24,0.56,"£/kg"
"guatemala",1998-04-24,0.59,"£/kg"
"guadeloupe",1998-04-24,0.55,"£/kg"
"dollar_bananas",1998-04-17,0.56,"£/kg"
"acp_bananas",1998-04-17,0.57,"£/kg"
"eu_bananas",1998-04-17,0.55,"£/kg"
"windward_isles",1998-04-17,0.66,"£/kg"
"guatemala",1998-04-17,0.56,"£/kg"
"nicaragua",1998-04-17,0.55,"£/kg"
"guadeloupe",1998-04-17,0.5,"£/kg"
"dollar_bananas",1998-04-10,0.57,"£/kg"
"acp_bananas",1998-04-10,0.6,"£/kg"
"eu_bananas",1998-04-10,0.71,"£/kg"
"surinam",1998-04-10,0.58,"£/kg"
"windward_isles",1998-04-10,0.51,"£/kg"
"dollar_bananas",1998-04-03,0.68,"£/kg"
"acp_bananas",1998-04-03,0.68,"£/kg"
"eu_bananas",1998-04-03,0.7,"£/kg"
"windward_isles",1998-04-03,0.66,"£/kg"
"guadeloupe",1998-04-03,0.68,"£/kg"
"dollar_bananas",1998-03-27,0.69,"£/kg"
"acp_bananas",1998-03-27,0.66,"£/kg"
"eu_bananas",1998-03-27,0.67,"£/kg"
"windward_isles",1998-03-27,0.66,"£/kg"
"guatemala",1998-03-27,0.67,"£/kg"
"guadeloupe",1998-03-27,0.68,"£/kg"
"dollar_bananas",1998-03-20,0.59,"£/kg"
"acp_bananas",1998-03-20,0.56,"£/kg"
"eu_bananas",1998-03-20,0.58,"£/kg"
"windward_isles",1998-03-20,0.47,"£/kg"
"guatemala",1998-03-20,0.52,"£/kg"
"guadeloupe",1998-03-20,0.49,"£/kg"
"dollar_bananas",1998-03-13,0.62,"£/kg"
"acp_bananas",1998-03-13,0.58,"£/kg"
"eu_bananas",1998-03-13,0.57,"£/kg"
"windward_isles",1998-03-13,0.49,"£/kg"
"guatemala",1998-03-13,0.6,"£/kg"
"guadeloupe",1998-03-13,0.55,"£/kg"
"dollar_bananas",1998-03-06,0.66,"£/kg"
"acp_bananas",1998-03-06,0.59,"£/kg"
"eu_bananas",1998-03-06,0.59,"£/kg"
"windward_isles",1998-03-06,0.44,"£/kg"
"guadeloupe",1998-03-06,0.49,"£/kg"
"dollar_bananas",1998-02-27,0.56,"£/kg"
"acp_bananas",1998-02-27,0.52,"£/kg"
"eu_bananas",1998-02-27,0.54,"£/kg"
"surinam",1998-02-27,0.46,"£/kg"
"windward_isles",1998-02-27,0.44,"£/kg"
"guadeloupe",1998-02-27,0.54,"£/kg"
"dollar_bananas",1998-02-20,0.53,"£/kg"
"acp_bananas",1998-02-20,0.53,"£/kg"
"eu_bananas",1998-02-20,0.47,"£/kg"
"windward_isles",1998-02-20,0.44,"£/kg"
"guadeloupe",1998-02-20,0.54,"£/kg"
"dollar_bananas",1998-02-13,0.53,"£/kg"
"acp_bananas",1998-02-13,0.53,"£/kg"
"eu_bananas",1998-02-13,0.43,"£/kg"
"windward_isles",1998-02-13,0.42,"£/kg"
"guadeloupe",1998-02-13,0.42,"£/kg"
"dollar_bananas",1998-02-06,0.57,"£/kg"
"acp_bananas",1998-02-06,0.52,"£/kg"
"eu_bananas",1998-02-06,0.5,"£/kg"
"surinam",1998-02-06,0.66,"£/kg"
"windward_isles",1998-02-06,0.42,"£/kg"
"guadeloupe",1998-02-06,0.42,"£/kg"
"dollar_bananas",1998-01-30,0.68,"£/kg"
"acp_bananas",1998-01-30,0.64,"£/kg"
"eu_bananas",1998-01-30,0.64,"£/kg"
"surinam",1998-01-30,0.68,"£/kg"
"windward_isles",1998-01-30,0.45,"£/kg"
"guatemala",1998-01-30,0.66,"£/kg"
"dollar_bananas",1998-01-23,0.64,"£/kg"
"acp_bananas",1998-01-23,0.63,"£/kg"
"eu_bananas",1998-01-23,0.59,"£/kg"
"windward_isles",1998-01-23,0.63,"£/kg"
"dollar_bananas",1998-01-16,0.59,"£/kg"
"acp_bananas",1998-01-16,0.57,"£/kg"
"eu_bananas",1998-01-16,0.57,"£/kg"
"surinam",1998-01-16,0.58,"£/kg"
"windward_isles",1998-01-16,0.56,"£/kg"
"dollar_bananas",1998-01-09,0.27,"£/kg"
"acp_bananas",1998-01-09,0.28,"£/kg"
"eu_bananas",1998-01-09,0.29,"£/kg"
